id,host_id,host_name,neighbourhood_cleansed,price_clean,availability_365,calculated_host_listings_count,license,eustat_renta_media_hogar,osm_densidad_ocio_500m,osm_distancia_costa_monumento_m,idealista_m2_mes,catastro_m2_real,dias_ocupados_reales,estado_licencia_auditada,y_fraude_administrativo,indice_rotacion_booking,eustat_variacion_poblacion_5anos,ingreso_mensual_turistico,ingreso_mensual_tradicional,ratio_especulacion_real,indice_desertizacion_comercial,indice_desplazamiento_vecinal,y_especulador
17887739,850294,Gorka,Bilbao,248.0,128,11,ESS00123,29400.0,24,350.0,13.8,72.0,186,OK_ESS00123,0,35.5,-5.68,5456.0,993.6,5.49,48.8,51.0,1
70736972,855164,Mikel,Donostia-San Sebastián,182.0,306,1,EBI00456,38500.0,29,120.0,17.1,78.0,169,OK_EBI00456,0,82.5,-7.220000000000001,4004.0,1333.8000000000002,3.0,74.1,46.3,1
71071026,499953,Amaia,Vitoria-Gasteiz,251.0,320,5,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,155,CORREGIDA_EBI014636,0,82.1,-3.61,5522.0,807.5,6.84,44.0,42.5,1
10769598,922494,Maite,Vitoria-Gasteiz,125.0,335,7,EBI00456,34200.0,8,1400.0,9.5,85.0,163,OK_EBI00456,0,85.5,-2.35,2750.0,807.5,3.41,45.5,44.7,1
99178975,938003,Mikel,Vitoria-Gasteiz,262.0,138,6,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,183,CORREGIDA_EBI014636,0,36.7,-3.72,5764.0,807.5,7.14,25.8,50.1,1
59007334,387654,Maite,Vitoria-Gasteiz,46.0,205,2,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,221,ILEGAL_SIN_REGISTRO,1,54.9,-1.56,1012.0,807.5,1.25,32.5,60.5,0
38433648,381570,Maite,Bilbao,222.0,170,11,ESS00123,29400.0,24,350.0,13.8,72.0,204,OK_ESS00123,0,47.2,-5.42,4884.0,993.6,4.92,53.0,55.9,1
17971379,137265,Mikel,Vitoria-Gasteiz,190.0,317,4,EBI00456,34200.0,8,1400.0,9.5,85.0,274,OK_EBI00456,0,85.6,-3.0,4180.0,807.5,5.18,43.7,75.1,1
13331068,349321,Jon,Donostia-San Sebastián,268.0,152,11,ESS00123,38500.0,29,120.0,17.1,78.0,132,OK_ESS00123,0,39.1,-8.08,5896.0,1333.8000000000002,4.42,58.7,36.2,1
46810847,166150,Ane,Bilbao,106.0,72,2,EBI00456,29400.0,24,350.0,13.8,72.0,136,OK_EBI00456,0,24.6,-4.26,2332.0,993.6,2.35,43.2,37.3,0
44428803,711600,Gorka,Vitoria-Gasteiz,283.0,319,11,ESS00123,34200.0,8,1400.0,9.5,85.0,179,OK_ESS00123,0,85.5,-3.93,6226.0,807.5,7.71,43.9,49.0,1
15654237,189613,Maite,Bilbao,239.0,168,1,ESS00123,29400.0,24,350.0,13.8,72.0,218,OK_ESS00123,0,44.2,-5.59,5258.0,993.6,5.29,52.8,59.7,1
71553124,437054,Gorka,Donostia-San Sebastián,210.0,248,3,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,186,CORREGIDA_EBI014636,0,67.8,-7.5,4620.0,1333.8000000000002,3.46,68.3,51.0,1
55816038,938807,Amaia,Vitoria-Gasteiz,266.0,154,3,ESS00123,34200.0,8,1400.0,9.5,85.0,288,OK_ESS00123,0,48.5,-3.7600000000000002,5852.0,807.5,7.25,27.4,78.9,1
27750764,221826,Mikel,Donostia-San Sebastián,105.0,164,7,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,159,ILEGAL_SIN_REGISTRO,1,48.5,-6.45,2310.0,1333.8000000000002,1.73,59.9,43.6,0
46898446,659723,Gorka,Vitoria-Gasteiz,173.0,67,1,ESS00123,34200.0,8,1400.0,9.5,85.0,233,OK_ESS00123,0,22.9,-2.83,3806.0,807.5,4.71,18.7,63.8,1
33841962,982875,Mikel,Vitoria-Gasteiz,217.0,126,9,ESS00123,34200.0,8,1400.0,9.5,85.0,128,OK_ESS00123,0,39.4,-3.27,4774.0,807.5,5.91,24.6,35.1,1
76834972,550348,Gorka,Vitoria-Gasteiz,200.0,250,11,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,110,ILEGAL_SIN_REGISTRO,1,66.5,-3.1,4400.0,807.5,5.45,37.0,30.1,1
53156515,310017,Ane,Vitoria-Gasteiz,154.0,315,6,EBI00456,34200.0,8,1400.0,9.5,85.0,149,OK_EBI00456,0,87.3,-2.64,3388.0,807.5,4.2,43.5,40.8,1
32993420,234055,Ane,Vitoria-Gasteiz,313.0,68,4,Exento,34200.0,8,1400.0,9.5,85.0,269,OK_EXENTO,0,23.8,-4.23,6886.0,807.5,8.53,18.8,73.7,1
72190751,590457,Ane,Bilbao,118.0,176,3,ESS00123,29400.0,24,350.0,13.8,72.0,131,OK_ESS00123,0,47.4,-4.38,2596.0,993.6,2.61,53.6,35.9,1
31970758,776022,Ane,Vitoria-Gasteiz,251.0,326,3,EBI00456,34200.0,8,1400.0,9.5,85.0,221,OK_EBI00456,0,86.5,-3.61,5522.0,807.5,6.84,44.6,60.5,1
46513466,909942,Ane,Vitoria-Gasteiz,248.0,158,2,Exento,34200.0,8,1400.0,9.5,85.0,149,OK_EXENTO,0,45.1,-3.58,5456.0,807.5,6.76,27.8,40.8,1
41288562,833547,Ane,Bilbao,205.0,357,2,EBI00456,29400.0,24,350.0,13.8,72.0,147,OK_EBI00456,0,93.1,-5.25,4510.0,993.6,4.54,71.7,40.3,1
31351509,796358,Mikel,Bilbao,72.0,223,10,EBI00456,29400.0,24,350.0,13.8,72.0,157,OK_EBI00456,0,56.8,-3.92,1584.0,993.6,1.59,58.3,43.0,0
33484187,550062,Maite,Bilbao,301.0,200,5,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,292,CORREGIDA_EBI014636,0,53.8,-6.21,6622.0,993.6,6.66,56.0,80.0,1
71777469,194071,Gorka,Bilbao,209.0,327,9,EBI00456,29400.0,24,350.0,13.8,72.0,184,OK_EBI00456,0,90.9,-5.29,4598.0,993.6,4.63,68.7,50.4,1
46093880,893072,Ane,Bilbao,107.0,96,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,292,CORREGIDA_EBI014636,0,28.7,-4.2700000000000005,2354.0,993.6,2.37,45.6,80.0,0
60441204,406691,Mikel,Bilbao,66.0,133,2,Exento,29400.0,24,350.0,13.8,72.0,288,OK_EXENTO,0,40.0,-3.8600000000000003,1452.0,993.6,1.46,49.3,78.9,0
91752859,941052,Mikel,Vitoria-Gasteiz,114.0,132,6,Exento,34200.0,8,1400.0,9.5,85.0,216,OK_EXENTO,0,40.6,-2.24,2508.0,807.5,3.11,25.2,59.2,1
54066131,246389,Mikel,Vitoria-Gasteiz,140.0,258,10,ESS00123,34200.0,8,1400.0,9.5,85.0,117,OK_ESS00123,0,67.7,-2.5,3080.0,807.5,3.81,37.8,32.1,1
85415325,739896,Maite,Donostia-San Sebastián,207.0,189,2,ESS00123,38500.0,29,120.0,17.1,78.0,195,OK_ESS00123,0,54.0,-7.470000000000001,4554.0,1333.8000000000002,3.41,62.4,53.4,1
45563453,369708,Gorka,Vitoria-Gasteiz,123.0,305,4,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,177,ILEGAL_SIN_REGISTRO,1,78.3,-2.33,2706.0,807.5,3.35,42.5,48.5,1
44755914,782705,Maite,Vitoria-Gasteiz,49.0,119,6,ESS00123,34200.0,8,1400.0,9.5,85.0,184,OK_ESS00123,0,34.5,-1.59,1078.0,807.5,1.33,23.9,50.4,0
60873983,738112,Jon,Bilbao,164.0,338,5,ESS00123,29400.0,24,350.0,13.8,72.0,246,OK_ESS00123,0,88.7,-4.84,3608.0,993.6,3.63,69.8,67.4,1
63892568,354444,Iker,Bilbao,222.0,162,1,ESS00123,29400.0,24,350.0,13.8,72.0,199,OK_ESS00123,0,45.1,-5.42,4884.0,993.6,4.92,52.2,54.5,1
33637222,703561,Mikel,Vitoria-Gasteiz,220.0,355,6,ESS00123,34200.0,8,1400.0,9.5,85.0,239,OK_ESS00123,0,94.0,-3.3000000000000003,4840.0,807.5,5.99,47.5,65.5,1
12484413,961291,Jon,Donostia-San Sebastián,261.0,210,1,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,189,CORREGIDA_EBI014636,0,62.0,-8.01,5742.0,1333.8000000000002,4.3,64.5,51.8,1
80016224,311837,Amaia,Bilbao,100.0,216,3,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,204,ILEGAL_SIN_REGISTRO,1,59.1,-4.2,2200.0,993.6,2.21,57.6,55.9,0
49449976,210017,Ane,Vitoria-Gasteiz,231.0,265,10,EBI00456,34200.0,8,1400.0,9.5,85.0,179,OK_EBI00456,0,70.7,-3.41,5082.0,807.5,6.29,38.5,49.0,1
99583549,223618,Iker,Vitoria-Gasteiz,276.0,238,5,ESS00123,34200.0,8,1400.0,9.5,85.0,199,OK_ESS00123,0,64.7,-3.86,6072.0,807.5,7.52,35.8,54.5,1
12235000,559297,Ane,Donostia-San Sebastián,299.0,256,10,Exento,38500.0,29,120.0,17.1,78.0,168,OK_EXENTO,0,70.6,-8.39,6578.0,1333.8000000000002,4.93,69.1,46.0,1
33685747,225341,Maite,Donostia-San Sebastián,148.0,282,5,EBI00456,38500.0,29,120.0,17.1,78.0,256,OK_EBI00456,0,77.5,-6.880000000000001,3256.0,1333.8000000000002,2.44,71.7,70.1,0
47876684,915862,Iker,Bilbao,121.0,148,10,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,137,CORREGIDA_EBI014636,0,43.1,-4.41,2662.0,993.6,2.68,50.8,37.5,1
82931048,830892,Gorka,Donostia-San Sebastián,274.0,346,6,EBI00456,38500.0,29,120.0,17.1,78.0,181,OK_EBI00456,0,90.7,-8.14,6028.0,1333.8000000000002,4.52,78.1,49.6,1
39859174,652076,Jon,Vitoria-Gasteiz,302.0,335,10,ESS00123,34200.0,8,1400.0,9.5,85.0,123,OK_ESS00123,0,90.2,-4.12,6644.0,807.5,8.23,45.5,33.7,1
46102853,850865,Gorka,Vitoria-Gasteiz,308.0,295,8,EBI00456,34200.0,8,1400.0,9.5,85.0,133,OK_EBI00456,0,80.4,-4.18,6776.0,807.5,8.39,41.5,36.4,1
56159303,541759,Maite,Donostia-San Sebastián,226.0,242,5,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,221,CORREGIDA_EBI014636,0,67.7,-7.66,4972.0,1333.8000000000002,3.73,67.7,60.5,1
22195226,955778,Ane,Donostia-San Sebastián,300.0,268,11,EBI00456,38500.0,29,120.0,17.1,78.0,153,OK_EBI00456,0,74.5,-8.4,6600.0,1333.8000000000002,4.95,70.3,41.9,1
57936136,982554,Iker,Donostia-San Sebastián,82.0,189,1,EBI00456,38500.0,29,120.0,17.1,78.0,165,OK_EBI00456,0,53.7,-6.220000000000001,1804.0,1333.8000000000002,1.35,62.4,45.2,0
79062973,664262,Gorka,Donostia-San Sebastián,220.0,212,5,ESS00123,38500.0,29,120.0,17.1,78.0,229,OK_ESS00123,0,58.1,-7.6000000000000005,4840.0,1333.8000000000002,3.63,64.7,62.7,1
24421668,993741,Gorka,Bilbao,71.0,72,3,Exento,29400.0,24,350.0,13.8,72.0,288,OK_EXENTO,0,24.8,-3.91,1562.0,993.6,1.57,43.2,78.9,0
31200096,640659,Ane,Donostia-San Sebastián,184.0,181,4,Exento,38500.0,29,120.0,17.1,78.0,141,OK_EXENTO,0,47.8,-7.24,4048.0,1333.8000000000002,3.03,61.6,38.6,1
93375337,931516,Iker,Bilbao,135.0,279,8,ESS00123,29400.0,24,350.0,13.8,72.0,287,OK_ESS00123,0,75.5,-4.550000000000001,2970.0,993.6,2.99,63.9,78.6,1
33234510,522845,Jon,Vitoria-Gasteiz,105.0,165,7,EBI00456,34200.0,8,1400.0,9.5,85.0,278,OK_EBI00456,0,44.5,-2.1500000000000004,2310.0,807.5,2.86,28.5,76.2,1
61715898,806544,Ane,Donostia-San Sebastián,207.0,129,11,ESS00123,38500.0,29,120.0,17.1,78.0,134,OK_ESS00123,0,36.2,-7.470000000000001,4554.0,1333.8000000000002,3.41,56.4,36.7,1
55968757,424060,Gorka,Bilbao,187.0,254,5,ESS00123,29400.0,24,350.0,13.8,72.0,225,OK_ESS00123,0,68.9,-5.07,4114.0,993.6,4.14,61.4,61.6,1
10061087,698260,Jon,Donostia-San Sebastián,297.0,245,2,ESS00123,38500.0,29,120.0,17.1,78.0,175,OK_ESS00123,0,69.8,-8.370000000000001,6534.0,1333.8000000000002,4.9,68.0,47.9,1
90705119,293259,Jon,Vitoria-Gasteiz,313.0,158,6,ESS00123,34200.0,8,1400.0,9.5,85.0,151,OK_ESS00123,0,45.6,-4.23,6886.0,807.5,8.53,27.8,41.4,1
76653416,375128,Ane,Vitoria-Gasteiz,231.0,141,11,EBI00456,34200.0,8,1400.0,9.5,85.0,273,OK_EBI00456,0,39.0,-3.41,5082.0,807.5,6.29,26.1,74.8,1
95382256,919471,Gorka,Vitoria-Gasteiz,130.0,134,6,ESS00123,34200.0,8,1400.0,9.5,85.0,185,OK_ESS00123,0,39.4,-2.4000000000000004,2860.0,807.5,3.54,25.4,50.7,1
20274621,709719,Maite,Donostia-San Sebastián,210.0,251,10,ESS00123,38500.0,29,120.0,17.1,78.0,246,OK_ESS00123,0,66.8,-7.5,4620.0,1333.8000000000002,3.46,68.6,67.4,1
23022704,970123,Gorka,Donostia-San Sebastián,158.0,273,10,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,273,ILEGAL_SIN_REGISTRO,1,78.8,-6.98,3476.0,1333.8000000000002,2.61,70.8,74.8,1
26816569,945038,Mikel,Bilbao,227.0,203,11,EBI00456,29400.0,24,350.0,13.8,72.0,147,OK_EBI00456,0,54.6,-5.470000000000001,4994.0,993.6,5.03,56.3,40.3,1
17654909,503832,Iker,Vitoria-Gasteiz,251.0,275,6,EBI00456,34200.0,8,1400.0,9.5,85.0,270,OK_EBI00456,0,73.2,-3.61,5522.0,807.5,6.84,39.5,74.0,1
47814054,989097,Amaia,Donostia-San Sebastián,300.0,74,9,EBI00456,38500.0,29,120.0,17.1,78.0,279,OK_EBI00456,0,27.5,-8.4,6600.0,1333.8000000000002,4.95,50.9,76.4,1
94302960,729661,Maite,Vitoria-Gasteiz,279.0,276,11,EBI00456,34200.0,8,1400.0,9.5,85.0,170,OK_EBI00456,0,72.7,-3.89,6138.0,807.5,7.6,39.6,46.6,1
25421040,281144,Jon,Vitoria-Gasteiz,47.0,94,8,ESS00123,34200.0,8,1400.0,9.5,85.0,283,OK_ESS00123,0,26.8,-1.57,1034.0,807.5,1.28,21.4,77.5,0
34210512,911006,Maite,Bilbao,252.0,242,8,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,198,ILEGAL_SIN_REGISTRO,1,65.5,-5.720000000000001,5544.0,993.6,5.58,60.2,54.2,1
82073914,350195,Iker,Bilbao,241.0,329,1,ESS00123,29400.0,24,350.0,13.8,72.0,127,OK_ESS00123,0,86.8,-5.61,5302.0,993.6,5.34,68.9,34.8,1
77922032,243748,Jon,Bilbao,169.0,159,5,EBI00456,29400.0,24,350.0,13.8,72.0,179,OK_EBI00456,0,44.3,-4.890000000000001,3718.0,993.6,3.74,51.9,49.0,1
43779713,504032,Iker,Bilbao,182.0,66,7,ESS00123,29400.0,24,350.0,13.8,72.0,191,OK_ESS00123,0,20.1,-5.0200000000000005,4004.0,993.6,4.03,42.6,52.3,1
21506305,132733,Jon,Vitoria-Gasteiz,69.0,89,6,Exento,34200.0,8,1400.0,9.5,85.0,225,OK_EXENTO,0,30.7,-1.79,1518.0,807.5,1.88,20.9,61.6,0
30560091,841040,Maite,Bilbao,112.0,364,5,EBI00456,29400.0,24,350.0,13.8,72.0,189,OK_EBI00456,0,93.6,-4.32,2464.0,993.6,2.48,72.4,51.8,0
96881845,626338,Jon,Bilbao,105.0,203,8,EBI00456,29400.0,24,350.0,13.8,72.0,124,OK_EBI00456,0,56.0,-4.25,2310.0,993.6,2.32,56.3,34.0,0
17734102,209996,Jon,Bilbao,73.0,170,3,ESS00123,29400.0,24,350.0,13.8,72.0,285,OK_ESS00123,0,45.9,-3.93,1606.0,993.6,1.62,53.0,78.1,0
15674719,658221,Mikel,Bilbao,63.0,291,6,EBI00456,29400.0,24,350.0,13.8,72.0,122,OK_EBI00456,0,79.6,-3.83,1386.0,993.6,1.39,65.1,33.4,0
18658144,649239,Gorka,Vitoria-Gasteiz,215.0,238,5,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,228,CORREGIDA_EBI014636,0,62.7,-3.25,4730.0,807.5,5.86,35.8,62.5,1
50163712,656701,Gorka,Bilbao,118.0,131,8,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,152,ILEGAL_SIN_REGISTRO,1,38.7,-4.38,2596.0,993.6,2.61,49.1,41.6,1
99386386,265873,Amaia,Vitoria-Gasteiz,105.0,269,4,ESS00123,34200.0,8,1400.0,9.5,85.0,166,OK_ESS00123,0,71.2,-2.1500000000000004,2310.0,807.5,2.86,38.9,45.5,1
95447809,810979,Amaia,Donostia-San Sebastián,197.0,279,8,ESS00123,38500.0,29,120.0,17.1,78.0,126,OK_ESS00123,0,73.9,-7.37,4334.0,1333.8000000000002,3.25,71.4,34.5,1
98917675,999005,Mikel,Vitoria-Gasteiz,92.0,139,10,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,287,CORREGIDA_EBI014636,0,40.3,-2.02,2024.0,807.5,2.51,25.9,78.6,1
54165849,533816,Amaia,Vitoria-Gasteiz,255.0,142,2,EBI00456,34200.0,8,1400.0,9.5,85.0,141,OK_EBI00456,0,44.3,-3.65,5610.0,807.5,6.95,26.2,38.6,1
82586911,813135,Iker,Bilbao,183.0,101,9,EBI00456,29400.0,24,350.0,13.8,72.0,259,OK_EBI00456,0,28.1,-5.03,4026.0,993.6,4.05,46.1,71.0,1
78227907,321888,Maite,Donostia-San Sebastián,154.0,332,9,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,164,CORREGIDA_EBI014636,0,88.9,-6.94,3388.0,1333.8000000000002,2.54,76.7,44.9,1
88826934,885332,Ane,Donostia-San Sebastián,227.0,250,10,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,294,ILEGAL_SIN_REGISTRO,1,68.9,-7.67,4994.0,1333.8000000000002,3.74,68.5,80.5,1
59905866,845453,Iker,Donostia-San Sebastián,72.0,232,10,EBI00456,38500.0,29,120.0,17.1,78.0,122,OK_EBI00456,0,63.2,-6.12,1584.0,1333.8000000000002,1.19,66.7,33.4,0
91121402,867950,Ane,Donostia-San Sebastián,241.0,66,6,EBI00456,38500.0,29,120.0,17.1,78.0,156,OK_EBI00456,0,20.9,-7.8100000000000005,5302.0,1333.8000000000002,3.98,50.1,42.7,1
50657662,266472,Ane,Vitoria-Gasteiz,235.0,214,4,ESS00123,34200.0,8,1400.0,9.5,85.0,196,OK_ESS00123,0,60.1,-3.45,5170.0,807.5,6.4,33.4,53.7,1
16659908,497710,Mikel,Donostia-San Sebastián,95.0,69,4,Exento,38500.0,29,120.0,17.1,78.0,171,OK_EXENTO,0,19.2,-6.3500000000000005,2090.0,1333.8000000000002,1.57,50.4,46.8,0
41378291,311760,Iker,Vitoria-Gasteiz,193.0,93,6,ESS00123,34200.0,8,1400.0,9.5,85.0,291,OK_ESS00123,0,28.6,-3.0300000000000002,4246.0,807.5,5.26,21.3,79.7,1
73020641,222744,Mikel,Vitoria-Gasteiz,312.0,95,5,ESS00123,34200.0,8,1400.0,9.5,85.0,138,OK_ESS00123,0,26.8,-4.220000000000001,6864.0,807.5,8.5,21.5,37.8,1
46634821,975863,Jon,Vitoria-Gasteiz,94.0,65,6,ESS00123,34200.0,8,1400.0,9.5,85.0,131,OK_ESS00123,0,20.6,-2.04,2068.0,807.5,2.56,18.5,35.9,1
29433354,830051,Ane,Donostia-San Sebastián,290.0,274,7,ESS00123,38500.0,29,120.0,17.1,78.0,174,OK_ESS00123,0,72.5,-8.3,6380.0,1333.8000000000002,4.78,70.9,47.7,1
26887294,601946,Maite,Bilbao,157.0,193,7,EBI00456,29400.0,24,350.0,13.8,72.0,138,OK_EBI00456,0,51.5,-4.7700000000000005,3454.0,993.6,3.48,55.3,37.8,1
83422991,143001,Amaia,Bilbao,214.0,344,9,EBI00456,29400.0,24,350.0,13.8,72.0,157,OK_EBI00456,0,89.7,-5.34,4708.0,993.6,4.74,70.4,43.0,1
45562619,691652,Maite,Donostia-San Sebastián,210.0,185,8,EBI00456,38500.0,29,120.0,17.1,78.0,114,OK_EBI00456,0,49.1,-7.5,4620.0,1333.8000000000002,3.46,62.0,31.2,1
45213498,931460,Amaia,Bilbao,58.0,233,6,ESS00123,29400.0,24,350.0,13.8,72.0,272,OK_ESS00123,0,65.2,-3.7800000000000002,1276.0,993.6,1.28,59.3,74.5,0
45703247,338506,Ane,Bilbao,247.0,211,6,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,210,CORREGIDA_EBI014636,0,56.0,-5.67,5434.0,993.6,5.47,57.1,57.5,1
50910172,853019,Ane,Vitoria-Gasteiz,233.0,85,5,ESS00123,34200.0,8,1400.0,9.5,85.0,180,OK_ESS00123,0,24.8,-3.43,5126.0,807.5,6.35,20.5,49.3,1
72744322,530789,Ane,Vitoria-Gasteiz,199.0,174,1,Exento,34200.0,8,1400.0,9.5,85.0,283,OK_EXENTO,0,42.9,-3.09,4378.0,807.5,5.42,29.4,77.5,1
67805563,756166,Mikel,Donostia-San Sebastián,99.0,343,9,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,272,CORREGIDA_EBI014636,0,92.6,-6.390000000000001,2178.0,1333.8000000000002,1.63,77.8,74.5,0
16404003,811998,Iker,Donostia-San Sebastián,226.0,134,9,EBI00456,38500.0,29,120.0,17.1,78.0,282,OK_EBI00456,0,37.6,-7.66,4972.0,1333.8000000000002,3.73,56.9,77.3,1
81244178,752589,Amaia,Bilbao,254.0,225,9,EBI00456,29400.0,24,350.0,13.8,72.0,250,OK_EBI00456,0,58.4,-5.74,5588.0,993.6,5.62,58.5,68.5,1
61939266,599722,Iker,Vitoria-Gasteiz,119.0,248,11,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,247,CORREGIDA_EBI014636,0,65.2,-2.29,2618.0,807.5,3.24,36.8,67.7,1
43267858,785117,Mikel,Donostia-San Sebastián,177.0,137,8,ESS00123,38500.0,29,120.0,17.1,78.0,175,OK_ESS00123,0,42.5,-7.17,3894.0,1333.8000000000002,2.92,57.2,47.9,1
31114003,658924,Mikel,Donostia-San Sebastián,103.0,149,10,EBI00456,38500.0,29,120.0,17.1,78.0,181,OK_EBI00456,0,44.9,-6.430000000000001,2266.0,1333.8000000000002,1.7,58.4,49.6,0
96641503,835457,Gorka,Donostia-San Sebastián,226.0,235,3,EBI00456,38500.0,29,120.0,17.1,78.0,134,OK_EBI00456,0,65.2,-7.66,4972.0,1333.8000000000002,3.73,67.0,36.7,1
20421958,279352,Maite,Donostia-San Sebastián,108.0,80,1,ESS00123,38500.0,29,120.0,17.1,78.0,281,OK_ESS00123,0,22.9,-6.48,2376.0,1333.8000000000002,1.78,51.5,77.0,0
87809459,910694,Maite,Donostia-San Sebastián,304.0,113,11,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,169,ILEGAL_SIN_REGISTRO,1,35.5,-8.440000000000001,6688.0,1333.8000000000002,5.01,54.8,46.3,1
22984808,966867,Jon,Donostia-San Sebastián,237.0,243,8,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,284,ILEGAL_SIN_REGISTRO,1,72.4,-7.7700000000000005,5214.0,1333.8000000000002,3.91,67.8,77.8,1
24764960,293283,Mikel,Bilbao,187.0,281,7,Exento,29400.0,24,350.0,13.8,72.0,149,OK_EXENTO,0,75.5,-5.07,4114.0,993.6,4.14,64.1,40.8,1
60402943,550195,Amaia,Vitoria-Gasteiz,148.0,238,5,ESS00123,34200.0,8,1400.0,9.5,85.0,116,OK_ESS00123,0,65.2,-2.58,3256.0,807.5,4.03,35.8,31.8,1
86241446,869884,Gorka,Vitoria-Gasteiz,258.0,335,10,ESS00123,34200.0,8,1400.0,9.5,85.0,283,OK_ESS00123,0,87.5,-3.68,5676.0,807.5,7.03,45.5,77.5,1
63777024,531413,Gorka,Donostia-San Sebastián,286.0,171,7,EBI00456,38500.0,29,120.0,17.1,78.0,260,OK_EBI00456,0,45.2,-8.26,6292.0,1333.8000000000002,4.72,60.6,71.2,1
93494666,403988,Iker,Vitoria-Gasteiz,253.0,283,10,ESS00123,34200.0,8,1400.0,9.5,85.0,155,OK_ESS00123,0,72.3,-3.63,5566.0,807.5,6.89,40.3,42.5,1
80721464,426898,Maite,Vitoria-Gasteiz,137.0,273,4,EBI00456,34200.0,8,1400.0,9.5,85.0,195,OK_EBI00456,0,75.2,-2.47,3014.0,807.5,3.73,39.3,53.4,1
94711896,963561,Mikel,Vitoria-Gasteiz,186.0,118,9,EBI00456,34200.0,8,1400.0,9.5,85.0,250,OK_EBI00456,0,35.6,-2.96,4092.0,807.5,5.07,23.8,68.5,1
89214742,402186,Jon,Donostia-San Sebastián,156.0,168,11,EBI00456,38500.0,29,120.0,17.1,78.0,130,OK_EBI00456,0,46.6,-6.960000000000001,3432.0,1333.8000000000002,2.57,60.3,35.6,1
53799966,161665,Mikel,Donostia-San Sebastián,103.0,216,10,EBI00456,38500.0,29,120.0,17.1,78.0,110,OK_EBI00456,0,58.2,-6.430000000000001,2266.0,1333.8000000000002,1.7,65.1,30.1,0
20047453,346584,Iker,Vitoria-Gasteiz,87.0,250,2,EBI00456,34200.0,8,1400.0,9.5,85.0,232,OK_EBI00456,0,70.8,-1.9700000000000002,1914.0,807.5,2.37,37.0,63.6,0
45581225,216953,Ane,Vitoria-Gasteiz,251.0,259,9,ESS00123,34200.0,8,1400.0,9.5,85.0,256,OK_ESS00123,0,71.3,-3.61,5522.0,807.5,6.84,37.9,70.1,1
44109026,576072,Mikel,Donostia-San Sebastián,312.0,255,9,ESS00123,38500.0,29,120.0,17.1,78.0,234,OK_ESS00123,0,70.3,-8.52,6864.0,1333.8000000000002,5.15,69.0,64.1,1
52090758,782736,Iker,Bilbao,162.0,94,5,EBI00456,29400.0,24,350.0,13.8,72.0,142,OK_EBI00456,0,29.7,-4.82,3564.0,993.6,3.59,45.4,38.9,1
26037627,286626,Ane,Vitoria-Gasteiz,64.0,305,11,EBI00456,34200.0,8,1400.0,9.5,85.0,113,OK_EBI00456,0,81.0,-1.7400000000000002,1408.0,807.5,1.74,42.5,31.0,0
90337039,245271,Ane,Bilbao,266.0,296,1,Exento,29400.0,24,350.0,13.8,72.0,112,OK_EXENTO,0,77.5,-5.86,5852.0,993.6,5.89,65.6,30.7,1
30281689,218533,Jon,Vitoria-Gasteiz,210.0,163,7,Exento,34200.0,8,1400.0,9.5,85.0,200,OK_EXENTO,0,47.9,-3.2,4620.0,807.5,5.72,28.3,54.8,1
67631343,698069,Amaia,Bilbao,175.0,66,10,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,161,CORREGIDA_EBI014636,0,23.4,-4.95,3850.0,993.6,3.87,42.6,44.1,1
