id,host_id,host_name,neighbourhood_cleansed,price_clean,availability_365,calculated_host_listings_count,license,eustat_renta_media_hogar,osm_densidad_ocio_500m,osm_distancia_costa_monumento_m,idealista_m2_mes,catastro_m2_real,dias_ocupados_reales
34012790,435914,Maite,Bilbao,305.0,241,8,EBI00456,29400.0,24,350.0,13.8,72.0,187
66004002,520182,Jon,Bilbao,153.0,69,11,EBI00456,29400.0,24,350.0,13.8,72.0,138
31982813,312781,Maite,Donostia-San Sebastián,148.0,63,5,ESS00123,38500.0,29,120.0,17.1,78.0,202
65616606,553105,Maite,Vitoria-Gasteiz,300.0,351,2,EBI00456,34200.0,8,1400.0,9.5,85.0,182
39967940,782347,Mikel,Donostia-San Sebastián,250.0,340,7,Exento,38500.0,29,120.0,17.1,78.0,209
87822269,965146,Ane,Bilbao,87.0,274,2,ESS00123,29400.0,24,350.0,13.8,72.0,285
19742257,813708,Gorka,Bilbao,289.0,157,6,ESS00123,29400.0,24,350.0,13.8,72.0,183
62044151,648884,Amaia,Donostia-San Sebastián,317.0,160,10,EBI00456,38500.0,29,120.0,17.1,78.0,293
13609736,950538,Amaia,Donostia-San Sebastián,127.0,68,3,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,204
85169697,159182,Ane,Bilbao,154.0,120,9,EBI00456,29400.0,24,350.0,13.8,72.0,126
28161634,449307,Iker,Donostia-San Sebastián,234.0,205,3,ESS00123,38500.0,29,120.0,17.1,78.0,246
27163810,401454,Iker,Bilbao,295.0,122,11,ESS00123,29400.0,24,350.0,13.8,72.0,206
96755840,418232,Iker,Donostia-San Sebastián,256.0,180,3,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,271
22225855,753091,Gorka,Donostia-San Sebastián,177.0,285,5,ESS00123,38500.0,29,120.0,17.1,78.0,282
61424149,239978,Amaia,Donostia-San Sebastián,245.0,164,7,EBI00456,38500.0,29,120.0,17.1,78.0,118
82347195,923346,Ane,Bilbao,139.0,319,8,EBI00456,29400.0,24,350.0,13.8,72.0,244
11135964,996782,Amaia,Donostia-San Sebastián,263.0,314,11,ESS00123,38500.0,29,120.0,17.1,78.0,253
73446855,669667,Maite,Bilbao,133.0,266,7,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,128
76318090,571828,Jon,Bilbao,116.0,87,9,Exento,29400.0,24,350.0,13.8,72.0,243
70203880,870188,Jon,Donostia-San Sebastián,291.0,229,5,EBI00456,38500.0,29,120.0,17.1,78.0,223
12155748,358517,Amaia,Donostia-San Sebastián,173.0,135,10,ESS00123,38500.0,29,120.0,17.1,78.0,248
70676365,540097,Mikel,Bilbao,256.0,175,11,ESS00123,29400.0,24,350.0,13.8,72.0,234
88542651,408557,Gorka,Bilbao,140.0,128,3,EBI00456,29400.0,24,350.0,13.8,72.0,170
41808285,237084,Iker,Vitoria-Gasteiz,119.0,293,6,EBI00456,34200.0,8,1400.0,9.5,85.0,151
64256930,805475,Gorka,Bilbao,98.0,60,5,ESS00123,29400.0,24,350.0,13.8,72.0,122
44427604,893583,Gorka,Vitoria-Gasteiz,98.0,226,4,ESS00123,34200.0,8,1400.0,9.5,85.0,249
18910852,682004,Maite,Vitoria-Gasteiz,262.0,277,2,ESS00123,34200.0,8,1400.0,9.5,85.0,194
82764242,980179,Gorka,Vitoria-Gasteiz,60.0,332,7,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,129
48428026,848013,Jon,Donostia-San Sebastián,143.0,310,5,Exento,38500.0,29,120.0,17.1,78.0,159
47617741,791738,Maite,Donostia-San Sebastián,64.0,233,4,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,273
16941245,798012,Ane,Bilbao,90.0,229,8,ESS00123,29400.0,24,350.0,13.8,72.0,201
74770179,303502,Gorka,Vitoria-Gasteiz,237.0,305,9,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,197
25876696,244539,Gorka,Donostia-San Sebastián,102.0,149,9,ESS00123,38500.0,29,120.0,17.1,78.0,178
19451244,524226,Ane,Donostia-San Sebastián,155.0,108,3,EBI00456,38500.0,29,120.0,17.1,78.0,146
84926168,621863,Gorka,Donostia-San Sebastián,173.0,353,3,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,249
27606951,221999,Ane,Donostia-San Sebastián,238.0,209,5,ESS00123,38500.0,29,120.0,17.1,78.0,208
72056263,214793,Maite,Donostia-San Sebastián,52.0,191,5,EBI00456,38500.0,29,120.0,17.1,78.0,234
17021862,557373,Jon,Vitoria-Gasteiz,73.0,118,10,ESS00123,34200.0,8,1400.0,9.5,85.0,277
18351245,470321,Ane,Vitoria-Gasteiz,156.0,258,2,ESS00123,34200.0,8,1400.0,9.5,85.0,163
96448549,112289,Mikel,Vitoria-Gasteiz,205.0,274,1,EBI00456,34200.0,8,1400.0,9.5,85.0,239
46640608,800336,Ane,Vitoria-Gasteiz,175.0,108,8,EBI00456,34200.0,8,1400.0,9.5,85.0,287
15345854,798956,Gorka,Bilbao,232.0,291,3,Exento,29400.0,24,350.0,13.8,72.0,150
21683982,855801,Iker,Vitoria-Gasteiz,207.0,306,1,EBI00456,34200.0,8,1400.0,9.5,85.0,154
74365536,357368,Iker,Donostia-San Sebastián,241.0,298,1,EBI00456,38500.0,29,120.0,17.1,78.0,212
67821848,186365,Maite,Vitoria-Gasteiz,248.0,227,11,ESS00123,34200.0,8,1400.0,9.5,85.0,215
59875088,854950,Amaia,Bilbao,256.0,107,2,ESS00123,29400.0,24,350.0,13.8,72.0,246
80790126,275211,Maite,Donostia-San Sebastián,153.0,110,6,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,237
48187510,279785,Amaia,Vitoria-Gasteiz,117.0,358,6,ESS00123,34200.0,8,1400.0,9.5,85.0,195
12609089,172588,Iker,Vitoria-Gasteiz,211.0,157,3,EBI00456,34200.0,8,1400.0,9.5,85.0,156
62840397,163646,Iker,Vitoria-Gasteiz,304.0,275,4,ESS00123,34200.0,8,1400.0,9.5,85.0,114
27691444,365798,Ane,Donostia-San Sebastián,287.0,236,2,Exento,38500.0,29,120.0,17.1,78.0,110
10953959,582238,Jon,Donostia-San Sebastián,319.0,139,2,Exento,38500.0,29,120.0,17.1,78.0,153
54132455,905175,Mikel,Bilbao,146.0,244,7,ESS00123,29400.0,24,350.0,13.8,72.0,259
59818662,934800,Maite,Donostia-San Sebastián,217.0,86,1,ESS00123,38500.0,29,120.0,17.1,78.0,147
20016389,845385,Gorka,Donostia-San Sebastián,215.0,254,7,EBI00456,38500.0,29,120.0,17.1,78.0,128
97255618,829532,Amaia,Vitoria-Gasteiz,185.0,273,1,ESS00123,34200.0,8,1400.0,9.5,85.0,268
21630982,219735,Gorka,Donostia-San Sebastián,232.0,173,6,ESS00123,38500.0,29,120.0,17.1,78.0,224
60676914,255683,Jon,Vitoria-Gasteiz,130.0,301,3,Exento,34200.0,8,1400.0,9.5,85.0,196
36704425,732259,Amaia,Vitoria-Gasteiz,96.0,183,8,ESS00123,34200.0,8,1400.0,9.5,85.0,279
71298111,636437,Maite,Donostia-San Sebastián,155.0,364,6,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,232
55014515,462246,Ane,Bilbao,87.0,135,11,EBI00456,29400.0,24,350.0,13.8,72.0,191
64869006,421333,Gorka,Bilbao,255.0,255,2,ESS00123,29400.0,24,350.0,13.8,72.0,263
25586926,863264,Jon,Donostia-San Sebastián,244.0,103,8,EBI00456,38500.0,29,120.0,17.1,78.0,250
19496563,957463,Maite,Bilbao,284.0,245,5,EBI00456,29400.0,24,350.0,13.8,72.0,167
91143014,666956,Iker,Vitoria-Gasteiz,159.0,305,8,ESS00123,34200.0,8,1400.0,9.5,85.0,255
55745050,506889,Iker,Vitoria-Gasteiz,70.0,143,8,EBI00456,34200.0,8,1400.0,9.5,85.0,176
41556003,712492,Maite,Donostia-San Sebastián,121.0,266,6,ESS00123,38500.0,29,120.0,17.1,78.0,231
20321336,311830,Maite,Bilbao,181.0,210,2,ESS00123,29400.0,24,350.0,13.8,72.0,196
93667964,296501,Maite,Bilbao,64.0,215,8,ESS00123,29400.0,24,350.0,13.8,72.0,240
87859104,516885,Amaia,Vitoria-Gasteiz,255.0,75,11,ESS00123,34200.0,8,1400.0,9.5,85.0,164
19803005,265140,Maite,Donostia-San Sebastián,284.0,224,6,ESS00123,38500.0,29,120.0,17.1,78.0,198
83205955,844149,Gorka,Bilbao,83.0,204,6,EBI00456,29400.0,24,350.0,13.8,72.0,167
41738453,240507,Jon,Donostia-San Sebastián,312.0,96,8,EBI00456,38500.0,29,120.0,17.1,78.0,172
63509641,325160,Amaia,Bilbao,251.0,104,1,EBI00456,29400.0,24,350.0,13.8,72.0,200
17583354,283321,Maite,Vitoria-Gasteiz,311.0,265,2,Exento,34200.0,8,1400.0,9.5,85.0,161
29908425,661672,Mikel,Vitoria-Gasteiz,198.0,121,9,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,235
49367797,621998,Mikel,Donostia-San Sebastián,86.0,78,11,EBI00456,38500.0,29,120.0,17.1,78.0,133
47612325,706217,Jon,Vitoria-Gasteiz,55.0,359,8,EBI00456,34200.0,8,1400.0,9.5,85.0,181
32468492,700441,Iker,Bilbao,142.0,66,7,ESS00123,29400.0,24,350.0,13.8,72.0,118
82506526,859416,Ane,Vitoria-Gasteiz,319.0,308,7,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,219
26413486,175388,Ane,Donostia-San Sebastián,274.0,176,5,ESS00123,38500.0,29,120.0,17.1,78.0,274
21606243,655689,Iker,Donostia-San Sebastián,264.0,127,2,ESS00123,38500.0,29,120.0,17.1,78.0,203
93752812,618727,Amaia,Donostia-San Sebastián,109.0,93,11,Exento,38500.0,29,120.0,17.1,78.0,226
20688727,827191,Amaia,Bilbao,276.0,253,6,ESS00123,29400.0,24,350.0,13.8,72.0,192
53842483,743791,Amaia,Bilbao,96.0,114,10,ESS00123,29400.0,24,350.0,13.8,72.0,290
19828366,332601,Ane,Bilbao,307.0,325,3,EBI00456,29400.0,24,350.0,13.8,72.0,189
78914332,227834,Mikel,Bilbao,311.0,101,4,EBI00456,29400.0,24,350.0,13.8,72.0,261
46982407,134084,Ane,Bilbao,198.0,356,10,Exento,29400.0,24,350.0,13.8,72.0,258
85623580,351459,Gorka,Vitoria-Gasteiz,184.0,290,11,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,209
55103150,734929,Maite,Bilbao,95.0,69,2,ESS00123,29400.0,24,350.0,13.8,72.0,149
21618627,205111,Amaia,Bilbao,161.0,187,2,ESS00123,29400.0,24,350.0,13.8,72.0,212
25043403,549042,Mikel,Vitoria-Gasteiz,90.0,238,8,EBI00456,34200.0,8,1400.0,9.5,85.0,171
15525633,529667,Jon,Bilbao,132.0,252,8,ESS00123,29400.0,24,350.0,13.8,72.0,178
62411802,762587,Jon,Donostia-San Sebastián,252.0,151,10,EBI00456,38500.0,29,120.0,17.1,78.0,251
79353566,262982,Maite,Bilbao,313.0,290,6,ESS00123,29400.0,24,350.0,13.8,72.0,218
30154994,398185,Mikel,Bilbao,133.0,137,5,EBI00456,29400.0,24,350.0,13.8,72.0,279
37695858,975352,Ane,Donostia-San Sebastián,162.0,144,8,EBI00456,38500.0,29,120.0,17.1,78.0,287
22920739,427825,Ane,Donostia-San Sebastián,98.0,89,4,EBI00456,38500.0,29,120.0,17.1,78.0,113
59282339,334386,Gorka,Donostia-San Sebastián,160.0,272,11,EBI00456,38500.0,29,120.0,17.1,78.0,181
17726890,443715,Gorka,Donostia-San Sebastián,162.0,108,4,EBI00456,38500.0,29,120.0,17.1,78.0,126
32674714,296553,Ane,Bilbao,304.0,324,5,ESS00123,29400.0,24,350.0,13.8,72.0,223
18357956,561792,Jon,Donostia-San Sebastián,119.0,204,1,ESS00123,38500.0,29,120.0,17.1,78.0,194
71413011,601174,Amaia,Donostia-San Sebastián,51.0,128,1,ESS00123,38500.0,29,120.0,17.1,78.0,166
19451337,884625,Jon,Vitoria-Gasteiz,166.0,117,2,EBI00456,34200.0,8,1400.0,9.5,85.0,216
99729573,751844,Gorka,Donostia-San Sebastián,55.0,244,8,ESS00123,38500.0,29,120.0,17.1,78.0,157
46940933,295246,Maite,Donostia-San Sebastián,259.0,121,7,EBI00456,38500.0,29,120.0,17.1,78.0,281
84504214,650448,Ane,Vitoria-Gasteiz,72.0,355,10,ESS00123,34200.0,8,1400.0,9.5,85.0,282
38688729,346242,Gorka,Vitoria-Gasteiz,279.0,225,9,EBI00456,34200.0,8,1400.0,9.5,85.0,226
52019117,611083,Gorka,Bilbao,70.0,230,5,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,270
34062169,117633,Amaia,Vitoria-Gasteiz,98.0,122,2,ESS00123,34200.0,8,1400.0,9.5,85.0,140
70628583,903446,Ane,Bilbao,73.0,206,7,ESS00123,29400.0,24,350.0,13.8,72.0,221
35291709,966964,Amaia,Vitoria-Gasteiz,208.0,220,8,ESS00123,34200.0,8,1400.0,9.5,85.0,156
40256337,149104,Ane,Vitoria-Gasteiz,314.0,200,7,EBI00456,34200.0,8,1400.0,9.5,85.0,243
86039128,963663,Amaia,Bilbao,79.0,156,7,EBI00456,29400.0,24,350.0,13.8,72.0,217
35836512,168388,Jon,Vitoria-Gasteiz,317.0,280,5,ESS00123,34200.0,8,1400.0,9.5,85.0,181
87782638,640302,Maite,Bilbao,252.0,102,2,EBI00456,29400.0,24,350.0,13.8,72.0,180
41549031,192578,Maite,Vitoria-Gasteiz,282.0,351,6,ESS00123,34200.0,8,1400.0,9.5,85.0,271
46346859,789115,Ane,Donostia-San Sebastián,137.0,167,4,EBI00456,38500.0,29,120.0,17.1,78.0,217
21309411,664678,Mikel,Vitoria-Gasteiz,217.0,325,10,EBI00456,34200.0,8,1400.0,9.5,85.0,162
63689327,385855,Iker,Bilbao,123.0,154,2,Exento,29400.0,24,350.0,13.8,72.0,251
49302467,191658,Gorka,Vitoria-Gasteiz,154.0,321,9,ESS00123,34200.0,8,1400.0,9.5,85.0,125
47944452,157993,Gorka,Bilbao,261.0,130,7,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,280
79790583,305768,Ane,Bilbao,150.0,278,6,Exento,29400.0,24,350.0,13.8,72.0,225
94776775,258285,Amaia,Donostia-San Sebastián,91.0,80,5,ESS00123,38500.0,29,120.0,17.1,78.0,182
69220571,871148,Mikel,Donostia-San Sebastián,225.0,151,3,ESS00123,38500.0,29,120.0,17.1,78.0,183
65684473,551000,Jon,Bilbao,108.0,186,10,EBI00456,29400.0,24,350.0,13.8,72.0,190
37580296,893853,Amaia,Vitoria-Gasteiz,290.0,139,10,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,121
86796917,842296,Amaia,Bilbao,288.0,297,4,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,237
73655986,642015,Ane,Bilbao,131.0,241,3,EBI00456,29400.0,24,350.0,13.8,72.0,179
85996188,998850,Ane,Vitoria-Gasteiz,261.0,84,11,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,256
55084109,628646,Gorka,Vitoria-Gasteiz,51.0,215,8,ESS00123,34200.0,8,1400.0,9.5,85.0,150
92972373,427252,Ane,Vitoria-Gasteiz,254.0,64,3,ESS00123,34200.0,8,1400.0,9.5,85.0,290
29053322,357681,Ane,Vitoria-Gasteiz,213.0,179,7,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,266
67292182,194018,Ane,Bilbao,182.0,336,7,Exento,29400.0,24,350.0,13.8,72.0,168
93700525,486601,Gorka,Bilbao,274.0,77,7,EBI00456,29400.0,24,350.0,13.8,72.0,198
83684580,394054,Jon,Donostia-San Sebastián,205.0,257,7,Exento,38500.0,29,120.0,17.1,78.0,133
79111188,751176,Jon,Bilbao,45.0,116,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,253
49816537,329104,Iker,Vitoria-Gasteiz,280.0,152,10,Exento,34200.0,8,1400.0,9.5,85.0,289
72671672,942186,Iker,Donostia-San Sebastián,232.0,78,3,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,189
94380672,293510,Ane,Vitoria-Gasteiz,48.0,252,10,Exento,34200.0,8,1400.0,9.5,85.0,243
90908854,209847,Iker,Bilbao,176.0,296,9,ESS00123,29400.0,24,350.0,13.8,72.0,274
47132658,544717,Gorka,Donostia-San Sebastián,262.0,336,3,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,241
70749710,554162,Jon,Vitoria-Gasteiz,304.0,286,2,ESS00123,34200.0,8,1400.0,9.5,85.0,201
28492846,924899,Amaia,Donostia-San Sebastián,45.0,292,9,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,275
87652169,396037,Jon,Donostia-San Sebastián,115.0,99,10,EBI00456,38500.0,29,120.0,17.1,78.0,278
38088632,176329,Jon,Bilbao,222.0,212,9,EBI00456,29400.0,24,350.0,13.8,72.0,201
29894388,131007,Gorka,Vitoria-Gasteiz,233.0,186,4,EBI00456,34200.0,8,1400.0,9.5,85.0,190
52827417,794892,Iker,Donostia-San Sebastián,52.0,296,9,ESS00123,38500.0,29,120.0,17.1,78.0,251
98121122,416397,Amaia,Donostia-San Sebastián,297.0,114,3,ESS00123,38500.0,29,120.0,17.1,78.0,180
45453171,112323,Gorka,Vitoria-Gasteiz,288.0,231,7,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,288
36395160,997767,Ane,Donostia-San Sebastián,167.0,168,7,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,174
94903513,212356,Maite,Donostia-San Sebastián,76.0,243,11,ESS00123,38500.0,29,120.0,17.1,78.0,161
68435658,735232,Jon,Donostia-San Sebastián,190.0,257,8,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,139
81769893,304451,Maite,Vitoria-Gasteiz,200.0,146,10,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,294
21149697,378600,Gorka,Vitoria-Gasteiz,60.0,260,4,EBI00456,34200.0,8,1400.0,9.5,85.0,208
23757649,655655,Gorka,Vitoria-Gasteiz,91.0,334,3,ESS00123,34200.0,8,1400.0,9.5,85.0,267
61913178,154624,Gorka,Vitoria-Gasteiz,295.0,270,3,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,207
90535969,503322,Maite,Bilbao,231.0,177,5,EBI00456,29400.0,24,350.0,13.8,72.0,151
62418906,334565,Gorka,Donostia-San Sebastián,75.0,250,11,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,248
73213072,168008,Ane,Vitoria-Gasteiz,304.0,101,1,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,136
35146282,477539,Gorka,Donostia-San Sebastián,61.0,101,10,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,261
16857658,216492,Mikel,Donostia-San Sebastián,83.0,335,3,EBI00456,38500.0,29,120.0,17.1,78.0,276
74164715,172240,Iker,Bilbao,83.0,76,6,ESS00123,29400.0,24,350.0,13.8,72.0,181
37915002,426459,Maite,Vitoria-Gasteiz,176.0,342,3,ESS00123,34200.0,8,1400.0,9.5,85.0,127
78105394,825947,Mikel,Vitoria-Gasteiz,74.0,317,5,ESS00123,34200.0,8,1400.0,9.5,85.0,186
96487703,372900,Gorka,Donostia-San Sebastián,202.0,122,9,ESS00123,38500.0,29,120.0,17.1,78.0,154
74991256,561227,Ane,Vitoria-Gasteiz,247.0,121,2,EBI00456,34200.0,8,1400.0,9.5,85.0,224
49785651,398522,Jon,Donostia-San Sebastián,110.0,159,11,EBI00456,38500.0,29,120.0,17.1,78.0,196
64440645,235327,Amaia,Donostia-San Sebastián,152.0,78,2,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,249
21292148,749991,Iker,Bilbao,312.0,76,6,ESS00123,29400.0,24,350.0,13.8,72.0,286
46919127,942981,Amaia,Bilbao,266.0,305,6,EBI00456,29400.0,24,350.0,13.8,72.0,268
90074928,265575,Gorka,Bilbao,62.0,310,11,ESS00123,29400.0,24,350.0,13.8,72.0,201
87688894,960226,Iker,Donostia-San Sebastián,134.0,140,11,ESS00123,38500.0,29,120.0,17.1,78.0,131
41199893,599499,Iker,Vitoria-Gasteiz,225.0,98,8,ESS00123,34200.0,8,1400.0,9.5,85.0,281
15786265,593948,Ane,Bilbao,299.0,95,11,Exento,29400.0,24,350.0,13.8,72.0,201
66240283,407257,Iker,Vitoria-Gasteiz,297.0,256,2,ESS00123,34200.0,8,1400.0,9.5,85.0,186
41299028,698357,Maite,Bilbao,301.0,217,9,Exento,29400.0,24,350.0,13.8,72.0,134
75170480,329189,Mikel,Bilbao,131.0,263,2,ESS00123,29400.0,24,350.0,13.8,72.0,217
39168464,498465,Mikel,Donostia-San Sebastián,134.0,255,1,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,288
45966581,351051,Mikel,Bilbao,281.0,275,10,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,244
82507733,749829,Maite,Bilbao,114.0,344,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,218
26405566,813936,Amaia,Donostia-San Sebastián,88.0,255,7,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,243
19427504,611778,Ane,Vitoria-Gasteiz,244.0,211,8,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,133
88795078,880641,Iker,Bilbao,196.0,73,5,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,128
17022336,371830,Maite,Donostia-San Sebastián,130.0,205,6,EBI00456,38500.0,29,120.0,17.1,78.0,192
29655820,605629,Mikel,Bilbao,63.0,116,1,ESS00123,29400.0,24,350.0,13.8,72.0,224
98213938,415507,Gorka,Donostia-San Sebastián,145.0,270,6,ESS00123,38500.0,29,120.0,17.1,78.0,118
89594423,459687,Jon,Vitoria-Gasteiz,139.0,327,8,ESS00123,34200.0,8,1400.0,9.5,85.0,221
34210749,756021,Iker,Vitoria-Gasteiz,298.0,269,3,EBI00456,34200.0,8,1400.0,9.5,85.0,273
85761695,275915,Maite,Donostia-San Sebastián,74.0,76,11,EBI00456,38500.0,29,120.0,17.1,78.0,211
23691164,719961,Maite,Donostia-San Sebastián,293.0,345,1,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,277
32761900,554179,Ane,Donostia-San Sebastián,77.0,262,11,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,261
21707868,142828,Ane,Vitoria-Gasteiz,273.0,158,4,EBI00456,34200.0,8,1400.0,9.5,85.0,157
24246173,935036,Maite,Bilbao,56.0,338,1,EBI00456,29400.0,24,350.0,13.8,72.0,178
20055079,372670,Mikel,Vitoria-Gasteiz,162.0,268,8,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,290
23781009,955342,Jon,Donostia-San Sebastián,199.0,188,5,ESS00123,38500.0,29,120.0,17.1,78.0,291
64952704,125592,Iker,Donostia-San Sebastián,290.0,347,1,Exento,38500.0,29,120.0,17.1,78.0,279
77812526,391126,Ane,Vitoria-Gasteiz,291.0,311,8,ESS00123,34200.0,8,1400.0,9.5,85.0,228
23769205,886639,Iker,Donostia-San Sebastián,73.0,324,9,EBI00456,38500.0,29,120.0,17.1,78.0,154
24013403,332041,Mikel,Vitoria-Gasteiz,205.0,330,10,ESS00123,34200.0,8,1400.0,9.5,85.0,234
62991088,450877,Iker,Donostia-San Sebastián,279.0,247,2,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,123
75954738,854296,Gorka,Bilbao,234.0,273,9,EBI00456,29400.0,24,350.0,13.8,72.0,266
49648899,224982,Ane,Bilbao,161.0,342,8,ESS00123,29400.0,24,350.0,13.8,72.0,243
87462428,356911,Mikel,Donostia-San Sebastián,315.0,270,7,ESS00123,38500.0,29,120.0,17.1,78.0,244
65849014,168619,Mikel,Vitoria-Gasteiz,302.0,135,3,EBI00456,34200.0,8,1400.0,9.5,85.0,146
47003110,784688,Jon,Bilbao,224.0,207,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,162
23942402,408623,Jon,Vitoria-Gasteiz,216.0,272,7,Exento,34200.0,8,1400.0,9.5,85.0,127
99097673,601643,Gorka,Donostia-San Sebastián,318.0,168,5,EBI00456,38500.0,29,120.0,17.1,78.0,147
91602413,251175,Mikel,Vitoria-Gasteiz,303.0,188,6,ESS00123,34200.0,8,1400.0,9.5,85.0,238
20669435,270963,Amaia,Bilbao,179.0,69,4,EBI00456,29400.0,24,350.0,13.8,72.0,153
93750880,241826,Mikel,Vitoria-Gasteiz,215.0,106,2,Exento,34200.0,8,1400.0,9.5,85.0,156
53728950,855343,Jon,Vitoria-Gasteiz,254.0,155,9,Exento,34200.0,8,1400.0,9.5,85.0,144
21484508,967869,Amaia,Donostia-San Sebastián,280.0,162,3,ESS00123,38500.0,29,120.0,17.1,78.0,169
17449607,198540,Ane,Donostia-San Sebastián,230.0,205,7,Exento,38500.0,29,120.0,17.1,78.0,199
97929144,959414,Ane,Donostia-San Sebastián,139.0,86,8,EBI00456,38500.0,29,120.0,17.1,78.0,161
23839094,727035,Iker,Bilbao,55.0,279,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,117
26701250,286994,Maite,Bilbao,112.0,77,6,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,216
62934615,410375,Jon,Donostia-San Sebastián,254.0,226,11,Exento,38500.0,29,120.0,17.1,78.0,278
46992982,129301,Maite,Donostia-San Sebastián,240.0,141,8,Exento,38500.0,29,120.0,17.1,78.0,240
77185082,322724,Amaia,Bilbao,142.0,131,7,ESS00123,29400.0,24,350.0,13.8,72.0,251
33656190,614003,Jon,Bilbao,137.0,313,11,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,205
94656124,293783,Gorka,Bilbao,66.0,221,3,EBI00456,29400.0,24,350.0,13.8,72.0,135
15579079,796683,Mikel,Bilbao,216.0,97,1,ESS00123,29400.0,24,350.0,13.8,72.0,220
54489781,118752,Gorka,Donostia-San Sebastián,178.0,260,6,ESS00123,38500.0,29,120.0,17.1,78.0,232
90170222,837565,Amaia,Bilbao,69.0,259,8,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,277
39822180,984884,Jon,Donostia-San Sebastián,229.0,314,6,ESS00123,38500.0,29,120.0,17.1,78.0,160
63517362,768755,Amaia,Vitoria-Gasteiz,129.0,238,5,EBI00456,34200.0,8,1400.0,9.5,85.0,232
93463150,317029,Mikel,Vitoria-Gasteiz,99.0,94,11,EBI00456,34200.0,8,1400.0,9.5,85.0,114
18860935,156273,Ane,Bilbao,295.0,141,8,ESS00123,29400.0,24,350.0,13.8,72.0,186
34444321,358503,Ane,Vitoria-Gasteiz,188.0,279,2,ESS00123,34200.0,8,1400.0,9.5,85.0,269
95808215,716166,Amaia,Vitoria-Gasteiz,211.0,217,1,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,110
25105101,891327,Maite,Vitoria-Gasteiz,268.0,63,1,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,291
50576287,219968,Jon,Bilbao,264.0,226,4,ESS00123,29400.0,24,350.0,13.8,72.0,120
61309687,477844,Jon,Bilbao,223.0,263,6,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,290
86106218,700847,Ane,Vitoria-Gasteiz,163.0,253,9,Exento,34200.0,8,1400.0,9.5,85.0,117
